crn,dept,course_id,instructor_id,title,modality,credits,capacity,days,start_time,end_time,location
20997,ESM,ESM 4444,Fu (ESM),Stability of Structures,F2F,3,40,T R,6:30PM,7:45PM,MCB 129
15421,ESM,ESM 5004,Socha (ESM),Sci Communication in Eng Mech,F2F,2,20,W,4:00PM,5:15PM,NOR 325
15422,ESM,ESM 5024,Domann (ESM),Intro to Solid Mechanics,F2F,3,28,T R,9:30AM,10:45AM,GOODW 241
15423,ESM,ESM 5054,Staples (ESM),Intro to Fluid Mechanics,F2F,3,18,T R,5:00PM,6:15PM,GOODW 241
15426,ESM,ESM 5144,Aidi (ESM),Deformation & Fracture of Mtls,Hybrid,3,15,T R,11:00AM,12:15PM,MCB 216
15427,ESM,ESM 5144,West (ESM),Deformation & Fracture of Mtls,OnlineSync,3,10,T R,11:00AM,12:15PM,ONLINE
15428,ESM,ESM 5174,Dillard (ESM),Polymer Viscoelasticity,F2F,3,26,T R,11:00AM,12:15PM,DAV 325
20824,ESM,ESM 5305,Staples (ESM),Cardiovas Mechanics,F2F,3,15,M W F,12:20PM,1:10PM,MCB 302
20689,ESM,ESM 5334,Boreyko (ESM),Interfacial Fluid Mechanics,F2F,3,40,T R,12:30PM,1:45PM,NCB 110B
20691,ESM,ESM 5414,Tahmasian (ESM),Nonlinear Systems,F2F,3,25,M W,4:00PM,5:15PM,MCB 204
20693,ESM,ESM 5454,Fu (ESM),Elastic Stability,F2F,3,25,T R,6:30PM,7:45PM,MCB 129
21472,ESM,ESM 5454,Fu (ESM),Elastic Stability,OnlineAsync,3,1,(ARR),(ARR),(ARR),00X
15431,ESM,ESM 5744,Domann (ESM),Variational Methods,F2F,3,15,T R,12:30PM,1:45PM,MAJWM 532
15432,ESM,ESM 5894,Staff (ESM),Final Examination,F2F,3,0,(ARR),(ARR),(ARR),00X
15434,ESM,ESM 5944,Socha (ESM),Seminar,F2F,1,75,W,2:30PM,3:45PM,TORG 2150
15469,ESM,ESM 6024,Korneva (ESM),Mechanics of Soft Tissues,F2F,3,20,T R,8:00AM,9:15AM,GOODW 244
15471,ESM,ESM 6254,Roy (ESM),Turbulence Modeling & Simulat,F2F,3,25,T R,2:00PM,3:15PM,MCB 210
15472,ESM,ESM 6254,Roy (ESM),Turbulence Modeling & Simulat,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
21719,ESM,ESM 6734,Untaroiu (ESM),Finite Element Analysis,Hybrid,3,10,M W F,10:10AM,11:00AM,MCB 210
15509,FIN,FIN 2114,Anderson (FIN),Invest & Financial Literacy,F2F,3,60,M W,2:30PM,3:45PM,DDS 220
15510,FIN,FIN 2114,Wikle (FIN),Invest & Financial Literacy,F2F,3,45,T R,2:00PM,3:15PM,MCB 307
15511,FIN,FIN 2114,Anderson (FIN),Invest & Financial Literacy,F2F,3,44,M W,4:00PM,5:15PM,PAM 3008
15526,FIN,FIN 2114,Wikle (FIN),Invest & Financial Literacy,F2F,3,60,T R,3:30PM,4:45PM,SURGE 104C
15574,FIN,FIN 2114,Anderson (FIN),Invest & Financial Literacy,F2F,3,44,T R,2:00PM,3:15PM,LITRV 1800
15512,FIN,FIN 2164,Wikle (FIN),Survey of Finance and Careers,F2F,1,55,W,10:10AM,11:00AM,DDS 220
15513,FIN,FIN 2164,Wikle (FIN),Survey of Finance and Careers,F2F,1,55,W,11:15AM,12:05PM,DDS 130
15514,FIN,FIN 2164,Kender (FIN),Survey of Finance and Careers,F2F,1,55,W,1:25PM,2:15PM,DDS 220
15515,FIN,FIN 2164,Wikle (FIN),Survey of Finance and Careers,F2F,1,55,W,1:25PM,2:15PM,PAM 31
15516,FIN,FIN 2164,Kender (FIN),Survey of Finance and Careers,F2F,1,55,W,12:20PM,1:10PM,DDS 220
15517,FIN,FIN 3054,Malone (FIN),Legal & Ethical Env of Bus,F2F,3,120,T R,12:30PM,1:45PM,DDS 130
15518,FIN,FIN 3054,Showalter (FIN),Legal & Ethical Env of Bus,F2F,3,120,M W,2:30PM,3:45PM,DDS 230
15519,FIN,FIN 3054,Malone (FIN),Legal & Ethical Env of Bus,F2F,3,120,T R,9:30AM,10:45AM,ROB 210
15520,FIN,FIN 3054,Malone (FIN),Legal & Ethical Env of Bus,F2F,3,120,T R,11:00AM,12:15PM,DDS 230
15521,FIN,FIN 3054,Showalter (FIN),Legal & Ethical Env of Bus,F2F,3,120,T R,3:30PM,4:45PM,DDS 230
15522,FIN,FIN 3054,Showalter (FIN),Legal & Ethical Env of Bus,F2F,3,120,M W,4:00PM,5:15PM,ROB 210
15523,FIN,FIN 3054,Price (FIN),Legal & Ethical Env of Bus,F2F,3,120,T R,9:30AM,10:45AM,DDS 230
21261,FIN,FIN 3054,Fleenor (FIN),Legal & Ethical Env of Bus,F2F,3,120,M W,4:00PM,5:15PM,SURGE 104C
15524,FIN,FIN 3074,McClanahan (FIN),Legal & Finance Entrepreneurs,F2F,3,25,T,6:00PM,9:00PM,DDS 220
15529,FIN,FIN 3104,Wikle (FIN),Introduction to Finance,F2F,3,60,M W,4:00PM,5:15PM,NCB 270
15542,FIN,FIN 3104,Lin (FIN),Introduction to Finance,F2F,3,40,M W,2:30PM,3:45PM,PAM 2028
15548,FIN,FIN 3104,Andree (FIN),Introduction to Finance,F2F,3,60,M W,2:30PM,3:45PM,TORG 1010
20949,FIN,FIN 3104,Powell (FIN),Introduction to Finance,F2F,3,500,M W,4:00PM,5:15PM,SQUIR COLNL
20950,FIN,FIN 3104,Powell (FIN),Introduction to Finance,F2F,3,500,T R,8:00AM,9:15AM,SQUIR COLNL
21981,FIN,FIN 3104,Staff (FIN),Introduction to Finance,F2F,3,0,T R,11:00AM,12:15PM,LITRV 1800
15530,FIN,FIN 3114,Spicer (FIN),"Python Data Analytics, Finance",F2F,3,30,T R,12:30PM,1:45PM,DDS 160
21783,FIN,FIN 3114,Spicer (FIN),"Python Data Analytics, Finance",F2F,3,30,T R,2:00PM,3:15PM,DDS 160
15532,FIN,FIN 3124,Lineberry (FIN),Fin Planning for Professionals,F2F,3,40,T R,2:00PM,3:15PM,DDS 240
15525,FIN,FIN 3134,Easterwood (FIN),Financial Analytics,F2F,3,45,M W,2:30PM,3:45PM,DDS 155
15533,FIN,FIN 3134,MacKinlay (FIN),Financial Analytics,F2F,3,40,T R,12:30PM,1:45PM,DDS 240
15534,FIN,FIN 3134,Hart (FIN),Financial Analytics,F2F,3,40,M W,4:00PM,5:15PM,NCB 110A
15535,FIN,FIN 3134,Easterwood (FIN),Financial Analytics,F2F,3,44,M W,4:00PM,5:15PM,DDS 180
15536,FIN,FIN 3134,Hart (FIN),Financial Analytics,F2F,3,40,T R,11:00AM,12:15PM,DDS 240
15537,FIN,FIN 3134,Hart (FIN),Financial Analytics,F2F,3,40,T R,9:30AM,10:45AM,DDS 240
15538,FIN,FIN 3134,MacKinlay (FIN),Financial Analytics,F2F,3,40,T R,2:00PM,3:15PM,PAM 3028
15539,FIN,FIN 3134,Paye (FIN),Financial Analytics,F2F,3,45,T R,3:30PM,4:45PM,ROB 112
15540,FIN,FIN 3134,Hart (FIN),Financial Analytics,F2F,3,45,M W,2:30PM,3:45PM,DER 1076
15541,FIN,FIN 3134,Paye (FIN),Financial Analytics,F2F,3,45,T R,3:30PM,4:45PM,NCB 250
21980,FIN,FIN 3134,Staff (FIN),Financial Analytics,F2F,3,0,M W,9:30AM,10:45AM,DDS 160
15531,FIN,FIN 3144,Kadlec (FIN),Investments: Debt Equity Deriv,F2F,3,35,T R,11:00AM,12:15PM,DDS 160
15544,FIN,FIN 3144,Kadlec (FIN),Investments: Debt Equity Deriv,F2F,3,40,T R,2:00PM,3:15PM,PAM 3001
15545,FIN,FIN 3144,Edelen (FIN),Investments: Debt Equity Deriv,F2F,3,45,T R,9:30AM,10:45AM,DER 1076
15546,FIN,FIN 3144,Edelen (FIN),Investments: Debt Equity Deriv,F2F,3,40,T R,11:00AM,12:15PM,PAM 2028
21784,FIN,FIN 3144,Kadlec (FIN),Investments: Debt Equity Deriv,F2F,3,40,T R,9:30AM,10:45AM,DDS 160
15549,FIN,FIN 3154,Cabezon Otero (FIN),Corporate Finance,F2F,3,45,T R,11:00AM,12:15PM,DER 1076
15550,FIN,FIN 3154,Cabezon Otero (FIN),Corporate Finance,F2F,3,40,T R,9:30AM,10:45AM,PAM 1008
20961,FIN,FIN 3154,Cabezon Otero (FIN),Corporate Finance,F2F,3,45,T R,2:00PM,3:15PM,PAM 32
21032,FIN,FIN 3154,Kennedy (FIN),Corporate Finance,F2F,3,45,T R,12:30PM,1:45PM,ROB 112
15551,FIN,FIN 3174,Kender (FIN),Finance Career Strategies,F2F,1,20,W,11:15AM,12:05PM,PAM 3010
15552,FIN,FIN 3254,Hood (FIN),Credit Risk Analysis,F2F,3,45,T R,3:30PM,4:45PM,DDS 160
15553,FIN,FIN 4004,Malone (FIN),"Wills, Trusts, and Estates",F2F,3,48,T R,2:00PM,3:15PM,WMS 134
15554,FIN,FIN 4014,Price (FIN),Cyberlaw and Policy,F2F,3,50,T R,11:00AM,12:15PM,PAM 2003
15555,FIN,FIN 4014,Price (FIN),Cyberlaw and Policy,F2F,3,50,T R,12:30PM,1:45PM,GBJ 100
15556,FIN,FIN 4124,Kennedy (FIN),Client Relationship Management,F2F,3,60,M W,2:30PM,3:45PM,WMS 220
15557,FIN,FIN 4134,Lineberry (FIN),Fin Planning Applications,F2F,3,30,M W,4:00PM,5:15PM,PAM 2001
15558,FIN,FIN 4134,Lineberry (FIN),Fin Planning Applications,F2F,3,30,M W,2:30PM,3:45PM,PAM 1010
15560,FIN,FIN 4144,Tran (FIN),Int Fin Mgt,F2F,3,42,T R,2:00PM,3:15PM,PAM 1004
15561,FIN,FIN 4144,Tran (FIN),Int Fin Mgt,F2F,3,45,T R,9:30AM,10:45AM,ROB 112
15580,FIN,FIN 4144,Tran (FIN),Int Fin Mgt,F2F,3,48,T R,3:30PM,4:45PM,DER 1076
15562,FIN,FIN 4154,Sheng (FIN),Real Estate Finance,F2F,3,40,T R,3:30PM,4:45PM,PAM 2028
15563,FIN,FIN 4214,Coleman (FIN),Financial Modeling in Excel,F2F,3,35,M W,2:30PM,3:45PM,DDS 160
15564,FIN,FIN 4214,Coleman (FIN),Financial Modeling in Excel,F2F,3,35,M W,4:00PM,5:15PM,DDS 160
21785,FIN,FIN 4214,Coleman (FIN),Financial Modeling in Excel,F2F,3,35,M W,11:15AM,12:30PM,DDS 160
15566,FIN,FIN 4224,Hood (FIN),Fixed Income Securities,F2F,3,48,T R,9:30AM,10:45AM,DDS 180
15567,FIN,FIN 4224,Hood (FIN),Fixed Income Securities,F2F,3,45,T R,11:00AM,12:15PM,DDS 180
15568,FIN,FIN 4225,Coleman (FIN),Analytics Fixed Inc. Port Mgmt,F2F,3,0,W,7:00PM,10:00PM,DDS 220
15569,FIN,FIN 4226,Coleman (FIN),Analytics Fixed Inc. Port Mgmt,F2F,3,0,W,7:00PM,10:00PM,DDS 220
15570,FIN,FIN 4234,Kender (FIN),Venture Cap & Inv Banking,F2F,3,40,T R,9:30AM,10:45AM,PAM 3001
15571,FIN,FIN 4234,Kender (FIN),Venture Cap & Inv Banking,F2F,3,40,T R,11:00AM,12:15PM,PAM 1004
15572,FIN,FIN 4244,Kennedy (FIN),Asset Valuation & Governance,F2F,3,40,T R,11:00AM,12:15PM,PAM 1003
15573,FIN,FIN 4244,Kennedy (FIN),Asset Valuation & Governance,F2F,3,40,T R,9:30AM,10:45AM,PAM 2028
15547,FIN,FIN 4254,Andree (FIN),Bank Mgt & Financial,F2F,3,40,M W,4:00PM,5:15PM,PAM 2028
15575,FIN,FIN 4255,Hood (FIN),Credit Corps Lending Practicum,F2F,3,0,W,7:00PM,9:30PM,DDS 160
15576,FIN,FIN 4256,Hood (FIN),Credit Corps Lending Practicum,F2F,3,0,W,7:00PM,9:30PM,DDS 160
15577,FIN,FIN 4264,Spicer (FIN),Managing Risk with Derivatives,F2F,3,40,M W,2:30PM,3:45PM,DDS 132
15543,FIN,FIN 4274,Billingsley (FIN),Equity Securities,F2F,3,40,M W,4:00PM,5:15PM,PAM 3001
15579,FIN,FIN 4274,Billingsley (FIN),Equity Securities,F2F,3,45,M W,2:30PM,3:45PM,ROB 112
15581,FIN,FIN 4275,Billingsley (FIN),Analytics Equity Portfolio Mgt,F2F,3,0,W,7:00PM,9:00PM,DDS 180
15582,FIN,FIN 4276,Billingsley (FIN),Analytics Equity Portfolio Mgt,F2F,3,0,W,7:00PM,9:00PM,DDS 180
15583,FIN,FIN 4314,Kender (FIN),Field Projects in Finance,F2F,3,0,(ARR),(ARR),(ARR),00X
15585,FIN,FIN 5024,MacKinlay (FIN),Principles of Finance,F2F,3,45,T R,9:30AM,10:45AM,HOLD 234
15588,FIN,FIN 5654,Billingsley (FIN),Principles of Financial Mgmt,OnlineSync,2,40,F S,(ARR),ONLINE,00X
20965,FIN,FIN 6126,Edelen (FIN),Investments,F2F,3,20,W,6:00PM,9:00PM,PAM 2001
15601,FIW,FIW 2114,Hamed (FIW),Prin Fish and Wildl,F2F,3,145,T R,9:30AM,10:45AM,NCB 260
15602,FIW,FIW 2314,Staff (FIW),Wildlife Biology,F2F,3,94,T R,8:00AM,9:15AM,NCB 160
15603,FIW,FIW 2324,Hamed (FIW),Wildlife Field Biology,F2F,3,20,T,12:30PM,1:45PM,LITRV 1760
15604,FIW,FIW 2324,Hamed (FIW),Wildlife Field Biology,F2F,3,0,T,12:30PM,1:45PM,LITRV 1760
15605,FIW,FIW 2324,Hamed (FIW),Wildlife Field Biology,F2F,3,15,T,12:30PM,1:45PM,LITRV 1760
15606,FIW,FIW 2514,Meyers (FIW),Fish Wildlife Conserv Policy,F2F,3,34,M W F,9:05AM,9:55AM,HUTCH 310
15628,FIW,FIW 4114,Hamed (FIW),Biodiversity Conservation,F2F,3,24,T,6:30PM,9:00PM,JCH 132
15629,FIW,FIW 4214,Kelly (FIW),Wildlife Field Techniques,F2F,3,35,F,12:20PM,1:50PM,JCH 317A
15630,FIW,FIW 4214,Kelly (FIW),Wildlife Field Techniques,F2F,3,35,F,12:20PM,1:50PM,JCH 317A
15631,FIW,FIW 4244,Escobar Quinonez (FIW),Epidemiology Fish & Wildlife,F2F,3,20,M W F,9:05AM,9:55AM,JCH 218
15632,FIW,FIW 4314,Karpanty (FIW),Conservation Biology,F2F,4,54,M,2:30PM,3:45PM,LIBR 101S
20594,FIW,FIW 4314,Karpanty (FIW),Conservation Biology,F2F,4,34,M,2:30PM,3:45PM,LIBR 101S
15633,FIW,FIW 4324,Holliday (FIW),Genetics of Nat & Mngd Popns,F2F,3,45,T R,9:30AM,10:45AM,LITRV 1800
15634,FIW,FIW 4344,Haas (FIW),Herpetology,F2F,4,13,T R,12:30PM,1:45PM,JCH 317BC
15635,FIW,FIW 4344,Haas (FIW),Herpetology,F2F,4,13,T R,12:30PM,1:45PM,JCH 317BC
15636,FIW,FIW 4344,Haas (FIW),Herpetology,F2F,4,13,T R,12:30PM,1:45PM,JCH 317BC
15637,FIW,FIW 4424,Nyboer (FIW),Ichthyology,F2F,4,30,M W,12:20PM,1:10PM,JCH 132
15638,FIW,FIW 4434,Rogers (FIW),Wildl Hab Ecol & Mgmt,F2F,3,76,M W F,10:10AM,11:00AM,MCB 113
15639,FIW,FIW 4454,Parkhurst (FIW),Human Wildlife Conflicts,F2F,3,40,M W F,11:15AM,12:05PM,JCH 317BC
15640,FIW,FIW 4474,Rogers (FIW),Wildlife Habitat Evaluation,F2F,1,24,R,2:00PM,5:50PM,SAUND 408
15641,FIW,FIW 4474,Rogers (FIW),Wildlife Habitat Evaluation,F2F,1,22,T,2:00PM,5:50PM,SAUND 408
15642,FIW,FIW 4474,Rogers (FIW),Wildlife Habitat Evaluation,F2F,1,22,W,2:30PM,6:20PM,JCH 217
15643,FIW,FIW 4614,Frimpong (FIW),Fish Ecology,F2F,3,50,T R,8:00AM,9:15AM,JCH 317BC
15644,FIW,FIW 4624,Jiao (FIW),Marine Ecology,F2F,3,33,T R,11:00AM,12:15PM,JCH 132
15645,FIW,FIW 4714,Ferretti (FIW),Fisheries Management,F2F,4,20,T R,2:00PM,3:15PM,JCH 213
21767,FIW,FIW 4984,Chaves Didier (FIW),SS: Urbanization & Envir Cons,F2F,3,16,F,1:25PM,3:55PM,JCH 218
15670,FIW,FIW 5714G,Ferretti (FIW),Advanced Fisheries Management,F2F,4,4,T R,2:00PM,3:15PM,JCH 213
21502,FIW,FIW 5774,Frimpong (FIW),Spatial Mdlg Species & Niches,F2F,3,15,T,9:30AM,10:45AM,JCH 133
15672,FIW,FIW 5894,Snodgrass (FIW),Final Examination,F2F,3,9999,(ARR),(ARR),(ARR),00X
20578,FIW,FIW 6004,Parkhurst (FIW),TS: Fisheries & Wildlife,F2F,2,15,W,8:00AM,9:55AM,JCH 133
20587,FL,FL 5174,Folkart (FL),"Ethics, Practice & Languages",F2F,3,0,T,4:00PM,7:00PM,MAJWM 327
20595,FL,FL 5174,Folkart (FL),"Ethics, Practice & Languages",OnlineSync,3,0,T,4:00PM,7:00PM,ONLINE
15732,FMD,FMD 1204,Smith-Glaviana (FMD),Clothing and People,F2F,3,35,T R,12:30PM,1:45PM,WAL 100
15733,FMD,FMD 1224,Shin (FMD),Intro to the Fashion Industry,Hybrid,3,20,M W F,12:20PM,1:10PM,WAL 100
15734,FMD,FMD 2204,Chen-Yu (FMD),Introduction to Textiles,F2F,3,18,T R,3:30PM,4:45PM,WAL 126
15735,FMD,FMD 2214,Chen-Yu (FMD),Apparel Textiles Laboratory,F2F,1,18,T R,5:00PM,6:15PM,WAL 126
15736,FMD,FMD 2224,Pattison (FMD),Fashion Presentation Technique,F2F,3,20,M W,10:10AM,12:15PM,WAL 126
15737,FMD,FMD 2264,Wilmot (FMD),Apparel Product Development,F2F,3,20,T R,9:30AM,11:00AM,WAL 128
21239,FMD,FMD 3034,Smith-Glaviana (FMD),His Costume/Textle Collect Mgt,F2F,3,15,T R,9:30AM,11:00AM,WAL 126
15738,FMD,FMD 3204,Chen-Yu (FMD),Textile Evaluation,F2F,3,18,M W,2:30PM,4:35PM,WAL 126
15739,FMD,FMD 3224,Wilmot (FMD),Apparel Assembly,F2F,3,15,T R,11:40AM,1:45PM,WAL 127
21721,FMD,FMD 3234,Wilmot (FMD),Pattern Drafting for Apparel,F2F,3,15,T R,2:00PM,4:05PM,WAL 125
15741,FMD,FMD 4234,Kincade (FMD),Apparel Quality Evaluation,OnlineSync,3,15,M W F,11:15AM,12:05PM,ONLINE
21243,FMD,FMD 4264,Kincade (FMD),Fashion Merch Desig Strategies,OnlineSync,3,15,M W F,9:05AM,9:55AM,ONLINE
15742,FMD,FMD 4274,Pattison (FMD),Intl Sourcing of Apparel,F2F,3,30,M W F,1:25PM,2:15PM,WAL 100
15757,FR,FR 1106,Staff (FR),Elementary French,F2F,3,20,M W F,1:25PM,2:15PM,SEITZ 207
15758,FR,FR 1106,Casto (FR),Elementary French,F2F,3,20,M W F,12:20PM,1:10PM,MCB 328
15759,FR,FR 1106,Dickow (FR),Elementary French,F2F,3,20,M W F,11:15AM,12:05PM,DAV 201
15760,FR,FR 2106,Mishra (FR),Intermediate French,F2F,3,20,M W F,1:25PM,2:15PM,TORG 1080
15761,FR,FR 2164,Mishra (FR),Intermediate Business French,F2F,3,20,M W F,10:10AM,11:00AM,SAUND 408
15764,FR,FR 3106,Mishra (FR),Gram/Composition/Conversation,F2F,3,20,M W F,12:20PM,1:10PM,HUTCH 207
15765,FR,FR 3106,Mishra (FR),Gram/Composition/Conversation,F2F,3,20,M W F,11:15AM,12:05PM,DER 1084
15766,FR,FR 3106,Johnson (FR),Gram/Composition/Conversation,F2F,3,20,M W F,10:10AM,11:00AM,SEITZ 207
15767,FR,FR 3126,Noirot (FR),French for Oral Proficiency,F2F,3,12,M W F,12:20PM,1:10PM,SAUND 408
20725,FR,FR 3154,Shryock (FR),French for Natural Sciences,F2F,3,12,T R,12:30PM,1:45PM,PAM 1010
15768,FR,FR 3304,Dickow (FR),Intro French Lit,F2F,3,30,M W F,9:05AM,9:55AM,MCB 216
15769,FR,FR 3454,Gueye (FR),WWI Contemporary Culture,F2F,3,20,T R,2:00PM,3:15PM,PAM 2002
15770,FR,FR 4154,Noirot (FR),Advanced Comp and Style,F2F,3,12,M W,4:00PM,5:15PM,PAM 1002
20726,FR,FR 4164,Johnson (FR),Topics in Business French,F2F,3,20,T R,5:00PM,6:15PM,MCB 224
15772,FR,FR 4794,Shryock (FR),Senior Tutorial,F2F,1,0,(ARR),(ARR),(ARR),00X
15778,FR,FR 5174,Noirot (FR),"Comp, Style, & Verbal Analysis",F2F,3,0,M W,4:00PM,5:15PM,PAM 1002
15779,FR,FR 5174,Noirot (FR),"Comp, Style, & Verbal Analysis",OnlineSync,3,0,M W,4:00PM,5:15PM,ONLINE
15780,FR,FR 5354,Shryock (FR),Topics in French Literature,F2F,3,0,R,4:00PM,7:00PM,MAJWM 327
15781,FR,FR 5354,Shryock (FR),Topics in French Literature,OnlineSync,3,0,R,4:00PM,7:00PM,ONLINE
15786,FREC,FREC 1004,Gannon (FREC),Digital Planet,F2F,3,195,T R,2:00PM,3:15PM,WHIT 300
15787,FREC,FREC 2004,Strahm (FREC),Forest Ecosystems,F2F,3,72,M W F,11:15AM,12:05PM,NCB 270
15788,FREC,FREC 2004,Strahm (FREC),Forest Ecosystems,OnlineAsync,3,500,(ARR),(ARR),(ARR),00X
15789,FREC,FREC 2114,Seiler (FREC),Ecology of Appalachian Forests,F2F,3,96,M W F,10:10AM,11:00AM,ENGEL 223
15790,FREC,FREC 2124,Thomas (FREC),"Forests, Society & Climate",F2F,3,130,T R,11:00AM,12:15PM,SMYTH 146
15791,FREC,FREC 2214,Radtke (FREC),Intr Land & Field Measurements,F2F,3,30,W F,12:20PM,1:10PM,LITRV 1870
15793,FREC,FREC 2324,Seiler (FREC),Dendrology Laboratory,F2F,1,55,T,2:00PM,4:50PM,JCH 218
15794,FREC,FREC 2324,Seiler (FREC),Dendrology Laboratory,F2F,1,55,W,2:30PM,5:20PM,JCH 218
15795,FREC,FREC 2414,Green (FREC),Field Exp Forest Resources,F2F,2,54,T R,2:00PM,5:50PM,JCH 317BC
15796,FREC,FREC 2554,Hull (FREC),Leading Global Sustainability,OnlineSync,3,140,T,12:30PM,1:45PM,ONLINE
15797,FREC,FREC 2614,Sorice (FREC),Human Environment Systems,F2F,3,120,T R,12:30PM,1:45PM,ENGEL 223
15804,FREC,FREC 3044,Thomas (FREC),Environmental Data Science,F2F,3,30,T R,2:00PM,3:15PM,JCH 212
15805,FREC,FREC 3104,McGuire (FREC),Prin of Watershed Hydrology,F2F,3,70,M W F,10:10AM,11:00AM,DER 3081
15806,FREC,FREC 3214,Green (FREC),Forest Biometrics,F2F,3,27,M W F,10:10AM,11:00AM,JCH 317A
15807,FREC,FREC 3224,Green (FREC),Forest Biometrics Laboratory,F2F,1,32,T,8:00AM,10:30AM,JCH 220
15808,FREC,FREC 3324,Carter (FREC),Silvi Princ Appl,F2F,4,24,M W F,12:20PM,1:10PM,JCH 213
15809,FREC,FREC 3364,Carter (FREC),Environmental Silviculture,F2F,3,64,M W F,10:10AM,11:00AM,LITRV 1860
15810,FREC,FREC 3524,Stern (FREC),Environmental Interpretation,F2F,3,36,W F,1:25PM,2:15PM,LITRV 1800
15811,FREC,FREC 3544,Sorice (FREC),Outdoor Recreation Plan & Mgmt,F2F,3,50,M W F,9:05AM,9:55AM,JCH 317BC
15812,FREC,FREC 3724,Aust (FREC),Forest Boundaries and Roads,F2F,3,27,T R,11:00AM,11:50AM,JCH 212
15813,FREC,FREC 3734,Berry (FREC),Forest Fiber Supply,F2F,3,25,M W,11:15AM,12:05PM,JCH 212
15816,FREC,FREC 4044,Gannon (FREC),Env. Data Science Capstone,F2F,3,20,W,10:10AM,12:05PM,JCH 218
21503,FREC,FREC 4134,Franco (FREC),Forest Carbon Mgt & Policy,F2F,3,16,M W,4:00PM,5:15PM,JCH 133
15817,FREC,FREC 4214,Wynne (FREC),Forest Photogrammetry,F2F,3,28,T R,9:30AM,10:20AM,WAL 234
15818,FREC,FREC 4214,Wynne (FREC),Forest Photogrammetry,F2F,3,27,T R,9:30AM,10:20AM,WAL 234
15819,FREC,FREC 4244,Gannon (FREC),Hydroinformatics,F2F,3,14,T R,9:30AM,10:45AM,JCH 213
15820,FREC,FREC 4324,Holliday (FREC),Genetics of Nat & Mngd Popns,F2F,3,45,T R,9:30AM,10:45AM,LITRV 1800
15821,FREC,FREC 4434,Franco (FREC),Natural Resource Policy,F2F,3,68,M W,2:30PM,3:45PM,FST 27
15822,FREC,FREC 4444,Barrett (FREC),Integ Forest Mgt Practicum,F2F,3,23,T R,12:30PM,1:45PM,JCH 217
15823,FREC,FREC 4454,Wiseman (FREC),Urban and Community Forestry,F2F,3,23,M W F,11:15AM,12:05PM,JCH 317A
15824,FREC,FREC 4464,Amacher (FREC),Water Resources Policy & Econ,F2F,3,70,T R,11:00AM,12:15PM,FRALN 102
15825,FREC,FREC 4554,Nguyen (FREC),Creating the Ecological City,F2F,3,30,M W,5:30PM,6:45PM,JCH 317BC
15827,FREC,FREC 4784,McLaughlin (FREC),Wetland Hydro/Biogeochemistry,F2F,3,29,T R,9:30AM,10:45AM,JCH 212
21769,FREC,FREC 4984,Wiseman (FREC),SS: Urban&Comm Forestry Pract,F2F,1,12,R,2:00PM,4:45PM,JCH 217
15844,FREC,FREC 5004,McLaughlin (FREC),Graduate Seminar,F2F,1,25,(ARR),(ARR),(ARR),00X
20602,FREC,FREC 5044,Staff (FREC),Cons Finance & Development,F2F,3,15,M W,2:30PM,3:45PM,JCH 317A
15846,FREC,FREC 5104,Wynne (FREC),Sem Remote Sensing & GIS,F2F,1,40,M,12:20PM,1:10PM,WAL 234
15847,FREC,FREC 5144,Stewart (FREC),Watershed Hydrology,F2F,3,18,M W F,1:25PM,2:15PM,JCH 213
21689,FREC,FREC 5164,Holliday (FREC),Population Genomics,F2F,3,25,T R,12:30PM,1:45PM,JCH 317A
20818,FREC,FREC 5174,Thomas (FREC),Eco Model & Forecast,F2F,3,15,T R,11:00AM,12:15PM,JCH 217
15849,FREC,FREC 5244G,Gannon (FREC),Advanced Hydroinformatics,F2F,3,10,T R,9:30AM,10:45AM,JCH 213
21890,FREC,FREC 5254,Wynne (FREC),Rem Sensing Nat Res,F2F,3,0,M W F,9:05AM,11:00AM,JCH 217
15850,FREC,FREC 5454G,Wiseman (FREC),Adv Urban Community Forestry,F2F,3,3,M W F,11:15AM,12:05PM,JCH 317A
15852,FREC,FREC 5784G,McLaughlin (FREC),Adv Wetland Hydro/Biogeochem,F2F,3,5,T R,9:30AM,10:45AM,JCH 212
15856,FREC,FREC 5884,Aust (FREC),TS: Adv Forest Engineering,F2F,3,5,T R,11:00AM,11:50AM,JCH 212
15858,FREC,FREC 5894,Sullivan (FREC),Final Examination,F2F,3,9999,(ARR),(ARR),(ARR),00X
21770,FREC,FREC 5984,Stern (FREC),SS: Methods in Interpretation,F2F,2,3,(ARR),(ARR),(ARR),00X
21874,FREC,FREC 6214,Thomas (FREC),Forestry Lidar Applications,F2F,3,0,W F,11:15AM,1:10PM,JCH 217
20708,FST,FST 2004,Bruce (FST),Exploring Food Science Careers,F2F,1,30,F,11:15AM,12:05PM,LITRV 1760
15924,FST,FST 2014,O'Keefe (FST),Introduction to Food Science,F2F,2,54,M W,11:15AM,12:05PM,LITRV 1760
15925,FST,FST 2024,Hurley (FST),Raw to Burnt: Exploring Foods,F2F,3,60,M W,4:00PM,5:15PM,FST 27
15926,FST,FST 2044,Eifert (FST),"Food, War and Conflict",F2F,3,80,T R,2:00PM,3:15PM,MCB 129
