instance_id,course_id,instructor_id,year,term,crn,gpa,withdraw,enrollment
2019-20Spring11622,BIT 2405,Simundza (BIT),2019-20,Spring,11622,3.52,0,74
2019-20Spring15924,ISE 2404,Xie (ISE),2019-20,Spring,15924,3.61,0,74
2019-20Spring17382,MKTG 4304,Schirr (MKTG),2019-20,Spring,17382,3.74,0,74
2019-20Spring19058,STAT 3616,McCarty (STAT),2019-20,Spring,19058,3.95,0,74
2019-20Spring19087,STAT 4705,Zhang (STAT),2019-20,Spring,19087,3.9,0,74
2020-21Fall84524,ENGL 1614,Canter (ENGL),2020-21,Fall,84524,3.59,0,74
2020-21Fall85142,FREC 2114,Seiler (FREC),2020-21,Fall,85142,3.06,1,74
2020-21Fall85330,GEOS 1054,Stocker (GEOS),2020-21,Fall,85330,2.96,1,74
2020-21Fall88489,MUS 1104,Elmer (MUS),2020-21,Fall,88489,3.67,0,74
2020-21Fall90000,STAT 3615,Loda (STAT),2020-21,Fall,90000,3.73,0,74
2020-21Fall90810,ENGL 1634,Cleland (ENGL),2020-21,Fall,90810,3.7,0,74
2020-21Fall91624,MUS 1104,Elmer (MUS),2020-21,Fall,91624,3.76,0,74
2020-21Spring12073,CEE 3274,Young (CEE),2020-21,Spring,12073,2.79,1,74
2020-21Spring12420,CEM 3084,Koelling (CEM),2020-21,Spring,12420,3.02,1,74
2020-21Spring13543,ECE 3054,Orlowski (ECE),2020-21,Spring,13543,3.65,0,74
2020-21Spring14984,ENGR 4134,McGinnis (ENGR),2020-21,Spring,14984,3.62,0,74
2020-21Spring15906,HD 2014,Komelski (HD),2020-21,Spring,15906,3.77,0,74
2020-21Spring16156,HORT 2234,Niemiera (HORT),2020-21,Spring,16156,3.77,0,74
2020-21Spring18426,NEUR 4034,Kimbrough (NEUR),2020-21,Spring,18426,3.89,1,74
2020-21Spring19377,PSYC 1094,Jones (PSYC),2020-21,Spring,19377,3.41,1,74
2020-21Spring21063,STAT 3615,Russell (STAT),2020-21,Spring,21063,3.26,1,74
2021-22Fall80374,AOE 2054,Fowler (AOE),2021-22,Fall,80374,3.16,4,74
2021-22Fall81693,BIT 2405,Kern (BIT),2021-22,Fall,81693,2.71,3,74
2021-22Fall83019,CS 1054,Gusukuma (CS),2021-22,Fall,83019,3.27,7,74
2021-22Fall84895,ESM 2104,Galitz (ESM),2021-22,Fall,84895,3.11,3,74
2021-22Fall85693,HD 2314,Patel (HD),2021-22,Fall,85693,3.48,1,74
2021-22Fall88575,MKTG 4354,Gresh (MKTG),2021-22,Fall,88575,3.16,0,74
2021-22Fall90941,BIT 4604,Simpson (BIT),2021-22,Fall,90941,3.41,2,74
2021-22Fall91415,SOC 1004,Zhu (SOC),2021-22,Fall,91415,3.81,0,74
2021-22Spring13296,CS 4104,Hamouda (CS),2021-22,Spring,13296,3.19,0,74
2021-22Spring13673,ECE 3574,Ha (ECE),2021-22,Spring,13673,3.09,5,74
2021-22Spring14370,ECON 2005,Fox (ECON),2021-22,Spring,14370,2.91,11,74
2021-22Spring19008,PPWS 2004,Schmale (PPWS),2021-22,Spring,19008,3.03,4,74
2021-22Spring20442,HIST 3564,Narayanan (HIST),2021-22,Spring,20442,3.62,2,74
2021-22Spring21001,NEUR 3594,Clinton (NEUR),2021-22,Spring,21001,3.89,0,74
2022-23Fall81845,BIT 4474,Gordon (BIT),2022-23,Fall,81845,3.4,1,74
2022-23Fall83142,COMM 4024,Hopkins (COMM),2022-23,Fall,83142,2.55,1,74
2022-23Fall86053,HIST 1026,Hancock-Parmer (HIST),2022-23,Fall,86053,3.56,0,74
2022-23Fall90554,BIOL 1074,Sewall (BIOL),2022-23,Fall,90554,3.54,2,74
2022-23Spring10061,AAEC 2434,Musselman (AAEC),2022-23,Spring,10061,3.46,1,74
2022-23Spring13324,CS 2505,Senger (CS),2022-23,Spring,13324,2.84,8,74
2022-23Spring13414,CS 4624,Fox (CS),2022-23,Spring,13414,3.54,0,74
2022-23Spring13730,ECE 2564,Nazhandali (ECE),2022-23,Spring,13730,3.52,0,74
2022-23Spring16684,ISC 1106,Long (ISC),2022-23,Spring,16684,3.4,0,37
2022-23Spring18812,PHIL 2304,Fuller (PHIL),2022-23,Spring,18812,3.64,0,74
2022-23Spring18861,PHS 4044,Deagle (PHS),2022-23,Spring,18861,3.9,0,74
2022-23Spring21997,AFST 1714,Spivey (AFST),2022-23,Spring,21997,3.55,6,74
2018-19Spring15111,HD 4964,Verdu (HD),2018-19,Spring,15111,3.91,0,58
2018-19Fall84645,FST 2014,O'Keefe (FST),2018-19,Fall,84645,3.78,0,112
2018-19Fall90142,MATH 1524,England (MATH),2018-19,Fall,90142,2.75,5,56
2018-19Fall90143,MATH 1524,England (MATH),2018-19,Fall,90143,2.66,1,56
2021-22Spring17643,MGT 2946,Alia (MGT),2021-22,Spring,17643,3.91,0,224
2022-23Fall87297,ME 3414,Ng (ME),2022-23,Fall,87297,2.77,0,56
2022-23Fall87306,ME 3624,Li (ME),2022-23,Fall,87306,3.09,0,56
2018-19Fall81488,BMES 4064,Huckle (BMES),2018-19,Fall,81488,3.03,0,75
2018-19Fall84921,HD 2314,Meservy (HD),2018-19,Fall,84921,3.39,1,75
2018-19Fall86893,NEUR 3044,Gilbert (NEUR),2018-19,Fall,86893,3.07,2,75
2018-19Spring12426,CHEM 3615,Valeyev (CHEM),2018-19,Spring,12426,2.11,8,75
2018-19Spring12737,CS 1044,Stevens (CS),2018-19,Spring,12737,2.87,4,75
2018-19Spring12807,CS 3214,Butt (CS),2018-19,Spring,12807,2.98,2,75
2018-19Spring13637,ECON 2006,Gebremariam (ECON),2018-19,Spring,13637,2.64,6,75
2018-19Spring14220,ENGL 1654,Patton (ENGL),2018-19,Spring,14220,3.92,1,75
2018-19Spring15082,HD 1004,Cox (HD),2018-19,Spring,15082,3.81,0,75
2018-19Spring15086,HD 2304,Shankar (HD),2018-19,Spring,15086,3.51,1,75
2018-19Spring15088,HD 2314,Kaestle (HD),2018-19,Spring,15088,3.44,0,75
2018-19Spring19079,ENGL 1614,Canter (ENGL),2018-19,Spring,19079,3.46,0,75
2019-20Fall80070,AAEC 3504,Marchant (AAEC),2019-20,Fall,80070,3.59,0,75
2019-20Fall81126,BC 2214,Clark (BC),2019-20,Fall,81126,2.69,1,75
2019-20Fall81566,BMES 4064,Huckle (BMES),2019-20,Fall,81566,3.48,0,75
2019-20Fall85126,HD 2304,Shankar (HD),2019-20,Fall,85126,3.68,1,75
2019-20Fall85143,HD 3224,Wesche (HD),2019-20,Fall,85143,3.5,0,75
2019-20Fall90199,HIST 3054,Edmondson (HIST),2019-20,Fall,90199,3.31,2,75
2019-20Fall91565,HD 2304,Kim (HD),2019-20,Fall,91565,3.17,0,75
2019-20Spring10145,ACIS 2504,Easterwood (ACIS),2019-20,Spring,10145,3.54,0,75
2019-20Spring11663,BIT 4474,Matheson (BIT),2019-20,Spring,11663,3.85,0,75
2019-20Spring12957,CS 2505,Wenskovitch (CS),2019-20,Spring,12957,3.57,1,75
2019-20Spring13333,ECE 2204,Zhang (ECE),2019-20,Spring,13333,3.53,1,75
2019-20Spring14872,FIN 3054,Malone (FIN),2019-20,Spring,14872,3.24,0,75
2019-20Spring15438,HD 1004,Duncan Lane (HD),2019-20,Spring,15438,3.92,0,75
2019-20Spring17206,MGT 2314,Stallkamp (MGT),2019-20,Spring,17206,3.37,0,75
2020-21Fall81649,BIT 2405,Nottingham (BIT),2020-21,Fall,81649,2.88,1,75
2020-21Fall83317,ECE 2054,De La Reelopez (ECE),2020-21,Fall,83317,2.67,0,75
2020-21Fall84786,ESM 3234,Staples (ESM),2020-21,Fall,84786,3.75,0,75
2020-21Fall85004,FIW 4464,Dayer (FIW),2020-21,Fall,85004,3.78,0,75
2020-21Fall90816,NEUR 3914,Howe (NEUR),2020-21,Fall,90816,3.63,0,75
2020-21Spring12112,CEE 4074,Smith (CEE),2020-21,Spring,12112,2.26,0,75
2020-21Spring15054,ESM 2204,Davison (ESM),2020-21,Spring,15054,2.65,11,75
2020-21Spring15302,FIW 2314,Carter (FIW),2020-21,Spring,15302,2.86,1,75
2020-21Spring15898,HD 1004,Devine (HD),2020-21,Spring,15898,3.42,0,75
2020-21Spring15908,HD 2304,Sanner (HD),2020-21,Spring,15908,3.25,1,75
2020-21Spring15912,HD 2314,Puckett (HD),2020-21,Spring,15912,3.61,3,75
2020-21Spring15913,HD 2314,Cooke (HD),2020-21,Spring,15913,3.58,1,75
2020-21Spring20635,ENGL 1634,Swenson (ENGL),2020-21,Spring,20635,3.89,0,75
2021-22Fall81643,BIOL 3134,Kojima (BIOL),2021-22,Fall,81643,3.07,3,75
2021-22Fall82436,CHE 3134,Davis (CHE),2021-22,Fall,82436,3.11,6,75
2021-22Fall83421,ECE 2054,Poon (ECE),2021-22,Fall,83421,2.83,4,75
2021-22Fall85680,HD 1004,Choi (HD),2021-22,Fall,85680,3.39,2,75
2021-22Fall85694,HD 2314,Beers (HD),2021-22,Fall,85694,3.63,0,75
2021-22Fall88423,MGT 1104,Poff (MGT),2021-22,Fall,88423,3.08,0,75
2021-22Fall88427,MGT 1104,Travers (MGT),2021-22,Fall,88427,3.07,0,75
2021-22Spring10320,ALS 3204,Eversole (ALS),2021-22,Spring,10320,2.51,4,75
2021-22Spring16039,HD 1004,Duncan Lane (HD),2021-22,Spring,16039,3.8,3,75
2021-22Spring16050,HD 2304,Sanner (HD),2021-22,Spring,16050,2.99,2,75
2021-22Spring16221,HNFE 2804,Anderson (HNFE),2021-22,Spring,16221,3.17,0,75
2021-22Spring20507,ECE 3564,Stavrou (ECE),2021-22,Spring,20507,3.36,2,75
2021-22Spring22718,HD 1134,Tillett (HD),2021-22,Spring,22718,3.5,1,75
2022-23Fall80062,AAEC 2434,Musselman (AAEC),2022-23,Fall,80062,3.15,5,75
2022-23Fall81788,BIT 2405,Kern (BIT),2022-23,Fall,81788,2.99,4,75
2022-23Fall81850,BIT 4604,Flora (BIT),2022-23,Fall,81850,3.97,0,75
2022-23Fall82559,CEM 3084,Koelling (CEM),2022-23,Fall,82559,2.6,2,75
2022-23Fall84318,ECON 2006,Sedaghatkish (ECON),2022-23,Fall,84318,3.04,1,75
2022-23Fall89835,STAT 4604,Tavera (STAT),2022-23,Fall,89835,3.28,5,75
2022-23Fall91285,PSYC 2074,Hoffman (PSYC),2022-23,Fall,91285,3.57,0,75
2022-23Fall92594,MGT 3404,Haines (MGT),2022-23,Fall,92594,3.31,1,75
2022-23Spring12966,CHEM 4554,Berg (CHEM),2022-23,Spring,12966,3.48,2,75
2022-23Spring13228,COMM 4024,Hopkins (COMM),2022-23,Spring,13228,2.36,0,75
2022-23Spring20546,ECON 2005,Liu (ECON),2022-23,Spring,20546,2.83,28,75
2018-19Fall82109,CHE 3134,Cox (CHE),2018-19,Fall,82109,3.1,3,76
2018-19Fall82691,CS 2506,Lee (CS),2018-19,Fall,82691,2.6,6,76
2018-19Fall82930,ECE 2204,Poon (ECE),2018-19,Fall,82930,2.12,9,76
2018-19Fall84910,HD 1004,Choi (HD),2018-19,Fall,84910,3.62,1,76
2018-19Spring10738,ARCH 4075,Cortes (ARCH),2018-19,Spring,10738,3.23,5,76
2018-19Spring13058,ECE 2534,Thweatt (ECE),2018-19,Spring,13058,3.02,5,57
2018-19Spring14673,FIW 4314,Karpanty (FIW),2018-19,Spring,14673,3.98,0,57
2018-19Spring18254,STAT 3615,Russell (STAT),2018-19,Spring,18254,2.92,4,76
2018-19Spring18257,STAT 3615,Sunshine (STAT),2018-19,Spring,18257,3.35,1,76
2019-20Fall81526,BIT 4484,Monday (BIT),2019-20,Fall,81526,3.87,0,76
2019-20Fall82836,CS 4104,Heath (CS),2019-20,Fall,82836,3.32,1,76
2019-20Fall84881,GEOG 2314,Scales (GEOG),2019-20,Fall,84881,3.48,3,76
2019-20Fall85123,HD 2004,Komelski (HD),2019-20,Fall,85123,3.65,0,76
2019-20Fall85940,MATH 1014,Thompson (MATH),2019-20,Fall,85940,2.31,14,76
2019-20Spring10146,ACIS 2504,Easterwood (ACIS),2019-20,Spring,10146,3.62,0,76
2019-20Spring11648,BIT 3454,Mindel (BIT),2019-20,Spring,11648,3.89,0,76
2019-20Spring14645,ENGR 3124,Benning (ENGR),2019-20,Spring,14645,3.8,0,76
2019-20Spring15845,IS 1004,Weisband (IS),2019-20,Spring,15845,2.86,1,76
2019-20Spring17373,MKTG 4154,Gupta (MKTG),2019-20,Spring,17373,3.81,0,76
2019-20Spring19658,MGT 3404,Lohr (MGT),2019-20,Spring,19658,3.38,0,76
2020-21Fall81652,BIT 2406,Fraticelli (BIT),2020-21,Fall,81652,3.49,0,76
2020-21Fall81685,BIT 4444,Wang (BIT),2020-21,Fall,81685,3.86,0,76
2020-21Fall84932,FIN 3204,Johnsen (FIN),2020-21,Fall,84932,3.0,0,76
2020-21Fall85530,HD 1134,Shivers (HD),2020-21,Fall,85530,3.81,0,76
2020-21Fall89112,PHYS 2074,Simonetti (PHYS),2020-21,Fall,89112,2.97,0,76
2020-21Fall89746,RED 2604,Carneal (RED),2020-21,Fall,89746,3.17,0,76
2020-21Fall89998,STAT 3615,Mahmoud (STAT),2020-21,Fall,89998,3.46,0,76
2020-21Fall90675,ME 3524,Ben-Tzvi (ME),2020-21,Fall,90675,1.91,0,57
2020-21Spring11343,BC 2214,Clark (BC),2020-21,Spring,11343,2.89,1,76
2020-21Spring14823,ENGL 1614,Canter (ENGL),2020-21,Spring,14823,3.63,1,76
2020-21Spring15585,FST 3114,Stewart (FST),2020-21,Spring,15585,3.77,1,76
2020-21Spring17836,MGT 1104,Robert (MGT),2020-21,Spring,17836,2.5,1,76
2020-21Spring18022,MKTG 4754,Swayne (MKTG),2020-21,Spring,18022,3.46,0,76
2020-21Spring21136,HD 1004,Duncan Lane (HD),2020-21,Spring,21136,3.68,1,76
2020-21Spring21447,HNFE 2804,Anderson (HNFE),2020-21,Spring,21447,3.26,2,76
2021-22Fall81734,BIT 4434,Travis (BIT),2021-22,Fall,81734,3.31,1,76
2021-22Fall83109,CS 3604,Dunlap (CS),2021-22,Fall,83109,3.82,0,76
2021-22Fall85835,HIST 3534,Narayanan (HIST),2021-22,Fall,85835,3.68,0,76
2021-22Fall87018,ME 3524,Kurdila (ME),2021-22,Fall,87018,2.82,1,57
2021-22Fall87026,ME 3624,Kale (ME),2021-22,Fall,87026,2.81,2,57
2021-22Fall88672,MSE 2034,Clark (MSE),2021-22,Fall,88672,3.27,0,76
2021-22Spring11643,BIOL 2134,Tokuhisa (BIOL),2021-22,Spring,11643,3.24,2,76
2021-22Spring12859,CHEM 4554,Berg (CHEM),2021-22,Spring,12859,3.28,0,76
2021-22Spring12973,CMDA 2006,Lucero (CMDA),2021-22,Spring,12973,2.48,0,38
2021-22Spring16125,HIST 1116,Shelton (HIST),2021-22,Spring,16125,3.46,0,76
2021-22Spring16247,HNFE 4644,Foster (HNFE),2021-22,Spring,16247,3.75,0,76
2021-22Spring17631,MGT 2064,Haines (MGT),2021-22,Spring,17631,3.73,2,76
2021-22Spring21035,HD 2014,Russon (HD),2021-22,Spring,21035,3.54,0,76
2021-22Spring21542,BIOL 3514,Sheppard (BIOL),2021-22,Spring,21542,3.09,0,76
2022-23Fall81733,BIOL 3774,Winkel (BIOL),2022-23,Fall,81733,3.16,3,76
2022-23Fall81818,BIT 3444,Raman (BIT),2022-23,Fall,81818,3.28,1,76
2022-23Fall83426,CS 5744,Edmison (CS),2022-23,Fall,83426,3.94,0,76
2022-23Fall84340,ECON 4014,Amacher (ECON),2022-23,Fall,84340,3.4,5,76
2022-23Fall86191,HNFE 4964,Papillon (HNFE),2022-23,Fall,86191,4.0,0,19
2022-23Fall86552,ISE 4015,Kwaramba (ISE),2022-23,Fall,86552,3.68,1,76
2022-23Fall87294,ME 3414,Behkam (ME),2022-23,Fall,87294,2.71,0,57
2022-23Fall87296,ME 3414,Son (ME),2022-23,Fall,87296,2.87,0,57
2022-23Fall87307,ME 3624,Bartlett (ME),2022-23,Fall,87307,2.4,1,57
2022-23Spring12635,CHE 3144,Goldstein (CHE),2022-23,Spring,12635,2.76,0,76
2022-23Spring17931,MGT 4394,Lewis (MGT),2022-23,Spring,17931,3.62,0,76
2018-19Fall85065,HNFE 2824,Goforth (HNFE),2018-19,Fall,85065,3.86,0,115
2019-20Spring11336,BCHM 2114,Sobrado (BCHM),2019-20,Spring,11336,3.75,0,115
2018-19Fall82995,ECE 3614,Saad (ECE),2018-19,Fall,82995,3.05,1,77
2018-19Fall84914,HD 2304,Shankar (HD),2018-19,Fall,84914,3.42,0,77
2018-19Fall89210,BIOL 2134,Tokuhisa (BIOL),2018-19,Fall,89210,3.07,1,77
2018-19Fall89833,HD 2004,Muruthi (HD),2018-19,Fall,89833,3.37,2,77
2018-19Spring10705,ARCH 3514,Cortes (ARCH),2018-19,Spring,10705,3.75,0,77
2018-19Spring11442,BIOL 4824,Jensen (BIOL),2018-19,Spring,11442,3.76,0,77
2018-19Spring13120,ECE 4560,Marchany (ECE),2018-19,Spring,13120,3.92,0,77
2018-19Spring14217,ENGL 1644,Harvill (ENGL),2018-19,Spring,14217,4.0,2,77
2018-19Spring14218,ENGL 1644,Harvill (ENGL),2018-19,Spring,14218,4.0,0,77
2018-19Spring14356,ENGR 3124,Cox (ENGR),2018-19,Spring,14356,3.55,0,77
2018-19Spring14582,FIN 3054,Price (FIN),2018-19,Spring,14582,2.74,2,77
2018-19Spring15865,MATH 1025,Clemons (MATH),2018-19,Spring,15865,2.51,11,77
2018-19Spring17788,PPWS 2004,Schmale (PPWS),2018-19,Spring,17788,2.93,4,77
2018-19Spring18955,HIST 1116,Hill (HIST),2018-19,Spring,18955,3.51,4,77
2019-20Fall81507,BIT 3444,Seref (BIT),2019-20,Fall,81507,3.61,1,77
2019-20Fall85290,HNFE 2664,Smith (HNFE),2019-20,Fall,85290,3.65,0,77
2019-20Fall90254,BIT 2406,Travis (BIT),2019-20,Fall,90254,3.2,1,77
2019-20Fall90677,HD 2014,Komelski (HD),2019-20,Fall,90677,3.58,1,77
2019-20Spring15439,HD 1134,Shivers (HD),2019-20,Spring,15439,3.96,0,77
2019-20Spring15441,HD 2004,Komelski (HD),2019-20,Spring,15441,3.77,0,77
2019-20Spring19045,STAT 3005,Tavera (STAT),2019-20,Spring,19045,3.59,0,77
2020-21Fall81475,BIOL 1034,Moore (BIOL),2020-21,Fall,81475,3.47,0,77
2020-21Fall83025,CS 3604,Dunlap (CS),2020-21,Fall,83025,3.78,0,77
2020-21Fall84685,ENGR 3124,Scott (ENGR),2020-21,Fall,84685,3.77,0,77
2020-21Fall85529,HD 1004,Mcgregor (HD),2020-21,Fall,85529,3.61,0,77
2020-21Fall85837,HTM 2454,McGehee (HTM),2020-21,Fall,85837,3.59,1,77
2020-21Fall86047,ISE 3414,Taaffe (ISE),2020-21,Fall,86047,3.29,0,77
2020-21Fall89735,REAL 2004,Everett (REAL),2020-21,Fall,89735,3.38,0,77
2020-21Spring10055,AAEC 1005,Beverly (AAEC),2020-21,Spring,10055,3.21,1,77
2020-21Spring13158,CS 3604,Dunlap (CS),2020-21,Spring,13158,3.83,0,77
2020-21Spring15899,HD 1004,Duncan Lane (HD),2020-21,Spring,15899,3.74,1,77
2020-21Spring16409,ISE 3424,Tunc (ISE),2020-21,Spring,16409,3.66,1,77
2020-21Spring21353,BIT 2406,Bowden (BIT),2020-21,Spring,21353,3.3,3,77
2021-22Fall80388,AOE 2054,Philen (AOE),2021-22,Fall,80388,3.09,2,77
2021-22Fall82960,COMM 4024,Hopkins (COMM),2021-22,Fall,82960,2.39,2,77
2021-22Fall83199,CS 5024,Farghally (CS),2021-22,Fall,83199,3.9,0,77
2021-22Fall83455,ECE 3004,De La Reelopez (ECE),2021-22,Fall,83455,2.02,13,77
2021-22Fall85681,HD 1004,Tillett (HD),2021-22,Fall,85681,3.51,1,77
2021-22Fall85686,HD 2014,Russon (HD),2021-22,Fall,85686,3.89,0,77
2021-22Fall88417,MGT 1104,Flores (MGT),2021-22,Fall,88417,3.26,1,77
2021-22Spring11468,BCHM 3114,Mena Aguilar (BCHM),2021-22,Spring,11468,3.22,5,77
2022-23Fall83626,ECE 3004,Mehrizi-Sani (ECE),2022-23,Fall,83626,2.9,11,77
2022-23Fall85984,HD 1134,Tillett (HD),2022-23,Fall,85984,3.44,1,77
2022-23Fall85989,HD 2014,Russon (HD),2022-23,Fall,85989,3.7,1,77
2022-23Fall86896,LDRS 1414,Council (LDRS),2022-23,Fall,86896,3.18,2,77
2022-23Fall89513,REAL 3034,Robert (REAL),2022-23,Fall,89513,3.06,1,77
2022-23Fall89778,SPIA 2554,Schenk (SPIA),2022-23,Fall,89778,3.72,0,77
2022-23Spring11915,BIT 4484,Monday (BIT),2022-23,Spring,11915,3.36,0,77
2022-23Spring12303,CEE 4554,Rodriguez-Marek (CEE),2022-23,Spring,12303,3.28,0,77
2022-23Spring13729,ECE 2564,Abbott (ECE),2022-23,Spring,13729,3.53,1,77
2022-23Spring13796,ECE 3574,Ha (ECE),2022-23,Spring,13796,3.08,4,77
2022-23Spring16019,GEOS 1034,Johnson (GEOS),2022-23,Spring,16019,2.5,4,77
2022-23Spring19541,RED 2604,Illahe (RED),2022-23,Spring,19541,3.76,1,77
2020-21Spring17078,ME 2134,Li (ME),2020-21,Spring,17078,3.1,8,58
2020-21Spring20499,ME 3534,Ben-Tzvi (ME),2020-21,Spring,20499,3.61,2,58
2021-22Fall82069,CEE 3514,Dove (CEE),2021-22,Fall,82069,2.65,4,58
2021-22Fall86759,MATH 1524,England (MATH),2021-22,Fall,86759,2.64,12,58
2021-22Fall87002,ME 3414,Qiao (ME),2021-22,Fall,87002,2.81,3,58
2021-22Spring15447,FIW 4314,Karpanty (FIW),2021-22,Spring,15447,3.98,0,58
2022-23Fall87304,ME 3624,Kale (ME),2022-23,Fall,87304,3.03,1,58
2022-23Spring17432,ME 2134,Nain (ME),2022-23,Spring,17432,2.13,6,58
2018-19Fall84908,HD 1004,Tyhurst (HD),2018-19,Fall,84908,3.57,0,78
2018-19Fall85680,MATH 1114,Jasso-Hernandez (MATH),2018-19,Fall,85680,2.75,3,117
2018-19Fall85681,MATH 1114,Jasso-Hernandez (MATH),2018-19,Fall,85681,2.16,7,117
2018-19Fall89017,ENGL 1644,Harvill (ENGL),2018-19,Fall,89017,4.0,0,78
2018-19Spring12809,CS 3304,Poursardar (CS),2018-19,Spring,12809,3.43,0,78
2018-19Spring14421,ESM 2104,Galitz (ESM),2018-19,Spring,14421,3.02,0,78
2018-19Spring15083,HD 2004,Muruthi (HD),2018-19,Spring,15083,3.41,2,78
2018-19Spring16758,MSE 2054,Lu (MSE),2018-19,Spring,16758,3.34,1,78
2019-20Fall81522,BIT 4464,Fraticelli (BIT),2019-20,Fall,81522,3.74,0,78
2019-20Fall89834,HD 3014,Kim (HD),2019-20,Fall,89834,2.56,2,78
2019-20Fall90390,MGT 3404,Thompson (MGT),2019-20,Fall,90390,3.56,0,78
2019-20Spring11590,BIOL 4824,Jensen (BIOL),2019-20,Spring,11590,3.93,0,78
2019-20Spring13015,CS 3604,Dunlap (CS),2019-20,Spring,13015,3.9,0,78
2019-20Spring13319,ECE 1004,Ball (ECE),2019-20,Spring,13319,3.06,0,78
2019-20Spring15618,HNFE 2664,Smith (HNFE),2019-20,Spring,15618,3.98,0,78
2019-20Spring21149,MUS 1104,Easter (MUS),2019-20,Spring,21149,3.73,0,78
2020-21Fall81669,BIT 3424,Seref (BIT),2020-21,Fall,81669,3.54,0,78
2020-21Fall85531,HD 2004,Katz (HD),2020-21,Fall,85531,3.48,0,78
2020-21Fall88368,MSE 2034,Clark (MSE),2020-21,Fall,88368,3.37,0,78
2020-21Spring17834,MGT 1104,Haines (MGT),2020-21,Spring,17834,2.99,1,78
2020-21Spring17841,MGT 2064,Poff (MGT),2020-21,Spring,17841,3.68,2,78
2020-21Spring21828,BIT 4484,Raman (BIT),2020-21,Spring,21828,3.84,0,78
2021-22Fall80068,AAEC 3314,Friedel (AAEC),2021-22,Fall,80068,2.76,3,78
2021-22Fall81658,BIOL 4664,Paulson (BIOL),2021-22,Fall,81658,3.78,0,78
2021-22Fall81718,BIT 3434,Ragsdale (BIT),2021-22,Fall,81718,3.65,0,78
2021-22Fall81720,BIT 3444,Dickhans (BIT),2021-22,Fall,81720,3.35,4,78
2021-22Fall81743,BIT 4474,Gordon (BIT),2021-22,Fall,81743,3.21,0,78
2021-22Fall84890,ESM 2104,Pendar (ESM),2021-22,Fall,84890,2.46,7,78
2021-22Fall85689,HD 2304,Ju (HD),2021-22,Fall,85689,3.48,0,78
2021-22Fall86018,HTM 2454,Kim (HTM),2021-22,Fall,86018,3.13,2,78
2021-22Fall88407,MGT 1104,Haines (MGT),2021-22,Fall,88407,3.01,1,78
2021-22Spring10068,AAEC 3314,Friedel (AAEC),2021-22,Spring,10068,2.67,0,78
2021-22Spring10957,ARCH 4075,Cortes (ARCH),2021-22,Spring,10957,3.13,4,78
2021-22Spring11748,BIT 2406,Bowden (BIT),2021-22,Spring,11748,3.13,0,78
2021-22Spring11755,BIT 3424,Wang (BIT),2021-22,Spring,11755,3.41,7,78
2021-22Spring13593,ECE 1004,Ball (ECE),2021-22,Spring,13593,2.79,10,78
2021-22Spring15180,ESM 2204,Davison (ESM),2021-22,Spring,15180,2.86,12,78
2021-22Spring16053,HD 2314,Wesche (HD),2021-22,Spring,16053,3.22,1,78
2021-22Spring16937,MATH 1025,Agud (MATH),2021-22,Spring,16937,2.18,10,78
2021-22Spring18004,MUS 1005,Berrios Rodriguez (MUS),2021-22,Spring,18004,3.08,3,78
2022-23Fall81789,BIT 2405,Sudweeks (BIT),2022-23,Fall,81789,2.64,8,78
2022-23Fall82169,CEE 2834,White (CEE),2022-23,Fall,82169,3.76,0,78
2022-23Fall85116,ESM 2104,Galitz (ESM),2022-23,Fall,85116,3.0,3,78
2022-23Fall85986,HD 2004,Katz (HD),2022-23,Fall,85986,3.44,0,78
2022-23Fall87815,MGT 1945,McGrath (MGT),2022-23,Fall,87815,3.73,0,117
2022-23Fall88794,PHYS 2205,Papavasiliou (PHYS),2022-23,Fall,88794,2.87,5,78
2022-23Fall89811,STAT 3615,McCarty (STAT),2022-23,Fall,89811,3.59,0,78
2022-23Spring16204,HD 1004,Kang (HD),2022-23,Spring,16204,3.51,1,78
2022-23Spring16206,HD 1134,Lael (HD),2022-23,Spring,16206,3.52,0,78
2022-23Spring16211,HD 2014,Komelski (HD),2022-23,Spring,16211,3.51,1,78
2022-23Spring16740,ISE 4204,Cherbaka (ISE),2022-23,Spring,16740,3.18,1,78
2018-19Fall90140,MATH 1524,England (MATH),2018-19,Fall,90140,2.82,7,59
2018-19Fall90152,MATH 1524,England (MATH),2018-19,Fall,90152,2.69,3,59
2018-19Spring13057,ECE 2534,Thweatt (ECE),2018-19,Spring,13057,2.67,9,59
2020-21Spring17079,ME 2134,Ng (ME),2020-21,Spring,17079,2.84,9,59
2020-21Spring17081,ME 2134,Lattimer (ME),2020-21,Spring,17081,2.83,5,59
2021-22Fall87003,ME 3414,Qiao (ME),2021-22,Fall,87003,2.62,3,59
2021-22Fall87017,ME 3524,Shahab (ME),2021-22,Fall,87017,2.81,1,59
2021-22Fall87027,ME 3624,Bartlett (ME),2021-22,Fall,87027,2.87,1,59
2021-22Spring17246,ME 3524,Ferris (ME),2021-22,Spring,17246,3.54,1,59
2022-23Fall82206,CEE 3514,Dove (CEE),2022-23,Fall,82206,2.59,2,59
2022-23Fall86509,ISE 2014,Kwaramba (ISE),2022-23,Fall,86509,3.03,2,118
2022-23Fall87298,ME 3414,Qiao (ME),2022-23,Fall,87298,2.82,0,59
2018-19Fall81083,BC 4434,Thabet (BC),2018-19,Fall,81083,3.26,0,79
