course_id,dept,title,credits,gpa,enrollment,withdraw,past_classes,new_classes
CMDA 3606,CMDA,Math Modeling: Methods & Tools,3,2.77,35.33,0.9,21,2
CMDA 3634,CMDA,Comp Sci Foundations for CMDA,3,3.06,40.7,1.55,20,2
CMDA 3654,CMDA,Intro Data Analytics & Visual,3,3.36,35.65,0.62,26,3
CMDA 4314,CMDA,Big Data Economics,3,3.18,10.0,2.0,1,1
CMDA 4604,CMDA,Int Topics in Math Modeling,3,3.37,9.5,1.0,2,0
CMDA 4634,CMDA,Scalable Computing for CMDA,3,3.59,10.0,0.0,2,1
CMDA 4654,CMDA,Intermed Data Analytics & ML,3,3.27,42.44,1.0,18,2
CMDA 4664,CMDA,Comp Int Stochastic Mod,3,3.53,22.67,0.33,3,0
CMDA 4864,CMDA,Comp Mod Data Analyt Capstone,3,3.75,47.59,0.0,17,2
CMDA 4984,CMDA,Special Study,3,3.76,13.6,0.6,5,0
CMDA 4994,CMDA,Undergraduate Research,1,3.96,6.83,0.0,6,0
CMST 2064,CMST,Special Study,3,2.95,22.38,0.12,8,1
CMST 2134,CMST,Intro to Health Communication,3,3.44,34.86,0.21,14,0
CMST 3044,CMST,Oral Comm Center Practicum,1,4.0,6.29,0.0,7,1
CMST 3064,CMST,Persuasion,3,3.33,45.08,0.15,13,2
CMST 3124,CMST,Interpersonal Communication,3,3.21,27.08,0.38,13,2
CMST 3134,CMST,Public Advocacy,3,3.0,13.0,0.67,3,0
CMST 3214,CMST,Professional Communication,3,3.42,21.17,0.08,12,2
CMST 3264,CMST,Communication and Gender,3,3.13,21.0,1.0,1,0
CMST 4174,CMST,Digital Advocacy Campaigns,3,3.35,12.0,0.0,1,0
CMST 4214,CMST,Web Content Management,3,3.28,24.0,0.0,1,0
CMST 4244,CMST,Topics CSSI,3,3.82,61.0,0.0,1,0
CMST 4324,CMST,Issues in Health Communication,3,3.24,33.75,0.25,4,0
CMST 4714,CMST,Communication Senior Seminar,3,2.93,16.0,0.0,1,1
CMST 5564,CMST,Persuasion & Social Influence,3,3.62,5.0,0.0,1,0
CMST 5814,CMST,Communication Studies Seminar,3,3.83,7.5,0.0,4,0
CNST 5034,CNST,Wireless Sensing in Const Mgt,3,4.0,6.0,0.0,1,1
CNST 5074,CNST,Const Prof Competencies,3,3.9,28.33,0.0,6,1
CNST 5084,CNST,Methods Const Research,3,3.79,13.0,0.0,6,0
CNST 5114,CNST,Leadership Arch/Engineer/Const,3,3.91,27.67,0.0,6,1
CNST 5214,CNST,Construction Company Mgmt,3,3.78,21.2,0.2,5,0
CNST 5624,CNST,Adv Cnst Robotics & Automation,3,4.0,5.0,0.0,1,0
CNST 5634,CNST,Adv Data Anlys & Viz for C&FM,3,4.0,6.0,0.0,1,0
CNST 5984,CNST,Special Study,3,3.96,6.5,0.0,2,0
COMM 1004,COMM,First-Semester Experience COMM,1,3.68,84.62,0.21,24,3
COMM 1014,COMM,Introduction to Communication,3,2.84,198.18,5.73,11,1
COMM 1015,COMM,Communication Skills,3,3.42,20.05,0.12,130,26
COMM 1016,COMM,Communication Skills,3,3.41,18.4,0.2,101,0
COMM 1114,COMM,Intro to Media Production Tech,3,2.83,22.5,0.5,2,0
COMM 2004,COMM,Public Speaking,3,3.49,34.7,0.3,267,26
COMM 2014,COMM,Special Study,3,3.43,33.33,0.19,21,7
COMM 2024,COMM,Media Writing,3,3.23,17.42,0.31,77,11
COMM 2034,COMM,Visual Media,3,3.34,17.9,0.51,78,0
COMM 2044,COMM,Principles of Public Relations,3,3.25,36.5,0.5,6,0
COMM 2064,COMM,The Rhetorical Tradition,3,2.96,46.5,0.0,2,0
COMM 2074,COMM,Introduction to Sports Media,3,3.66,80.5,0.5,2,0
COMM 2084,COMM,Media and Society,3,3.14,134.91,1.64,11,1
COMM 2094,COMM,Comm & Issues of Diversity,3,3.69,48.35,0.08,26,2
COMM 2124,COMM,Intro Comm Research,3,3.27,47.0,0.37,27,3
COMM 2134,COMM,Intro to Health Communication,3,3.45,58.0,0.0,1,0
COMM 2754,COMM,Special Study,1,3.81,21.05,0.14,21,0
COMM 2764,COMM,Special Study,1,3.92,24.33,0.06,18,0
COMM 3014,COMM,Public Relations Cases,3,3.22,58.5,0.0,2,0
COMM 3034,COMM,Theories of Popular Culture,3,3.58,15.0,1.0,1,0
COMM 3044,COMM,Oral Comm Center Practicum,1,4.0,7.5,0.0,2,0
COMM 3064,COMM,Persuasion,3,3.02,64.5,0.5,2,0
COMM 3084,COMM,Advanced PR Research Methods,3,2.59,8.0,0.0,1,0
COMM 3114,COMM,Video Production:  Studio,3,3.76,20.0,0.0,1,0
COMM 3124,COMM,Interpersonal Communication,3,2.97,32.5,0.0,2,0
COMM 3134,COMM,Public Advocacy,3,2.61,21.0,2.0,1,0
COMM 3144,COMM,Writing and Editing for PR,3,3.23,15.67,0.0,6,0
COMM 3154,COMM,Multimedia Reporting,3,3.05,10.67,0.33,6,0
COMM 3174,COMM,Advanced Multimedia Reporting,3,3.62,17.25,0.0,4,0
COMM 3204,COMM,Multicultural Communication,3,3.51,20.67,0.33,3,0
COMM 3214,COMM,Professional Communication,3,3.21,22.0,0.0,2,0
COMM 3244,COMM,Political Communication,3,2.57,6.0,0.0,1,0
COMM 3254,COMM,Media and Politics,3,2.66,31.5,1.0,2,0
COMM 3264,COMM,Communication and Gender,3,2.89,24.0,0.0,1,0
COMM 3274,COMM,"Games, Sims, & Virtual Envs",3,3.73,11.0,0.0,1,0
COMM 3304,COMM,Topics in Sports Communication,3,3.71,28.0,0.0,1,0
COMM 3314,COMM,Sports Journalism,3,3.34,13.33,0.0,3,0
COMM 3954,COMM,Study Abroad,1,4.0,13.0,0.0,1,0
COMM 4014,COMM,Media Effects,3,3.08,47.0,0.0,2,0
COMM 4024,COMM,Communication Law,3,2.76,70.82,1.27,11,1
COMM 4064,COMM,Social Media Analytics,3,3.43,23.5,0.0,2,0
COMM 4074,COMM,Organizational Communication,3,3.17,70.0,1.0,1,0
COMM 4094,COMM,Broadcast Management,3,3.28,13.0,0.0,2,0
COMM 4114,COMM,Photojournalism,3,3.13,15.0,1.0,1,0
COMM 4144,COMM,Magazine Writing,3,2.89,9.0,2.0,1,0
COMM 4154,COMM,Digital Newsroom,3,3.23,19.0,0.0,4,0
COMM 4164,COMM,Public Relations Admin,3,3.72,15.0,0.0,1,0
COMM 4174,COMM,Digital Advocacy Campaigns,3,3.0,11.0,0.0,1,0
COMM 4254,COMM,Topics Multimedia Journalism,3,3.89,35.0,0.0,1,0
COMM 4264,COMM,Social Media Theory & Practice,3,3.14,46.0,0.0,2,0
COMM 4274,COMM,Broadcasting Performance,3,3.75,17.0,0.0,2,0
COMM 4304,COMM,Public Relations Campaigns,3,3.57,21.4,0.0,5,0
COMM 4324,COMM,Issues in Health Communication,3,3.02,33.0,0.0,1,0
COMM 4334,COMM,Communication Ethics,3,2.97,46.0,1.5,2,0
COMM 4364,COMM,Issue Mgt in PR,3,2.92,33.0,0.0,1,0
COMM 4374,COMM,New Communications Technology,3,3.02,35.0,0.0,2,0
COMM 4404,COMM,Communication Capstone,3,3.69,24.33,0.33,3,0
COMM 4414,COMM,PR Standards and Practices,3,3.98,19.0,0.0,1,0
COMM 4974,COMM,Independent Study,3,3.93,11.8,0.0,5,0
COMM 4994,COMM,Undergraduate Research,3,3.98,8.0,0.0,2,0
COMM 5014,COMM,Communication Theory,3,3.91,11.17,0.0,6,1
COMM 5024,COMM,Special Study,3,3.7,10.0,0.0,6,0
COMM 5054,COMM,Qualitative Methods Comm,3,3.94,10.75,0.0,4,1
COMM 5444,COMM,New Communication Technology,3,3.68,9.0,0.0,1,0
COMM 5524,COMM,Organizational Communication,3,3.96,8.0,0.0,1,0
COMM 5534,COMM,Crisis and Issue Management,3,3.77,14.0,0.0,1,0
COMM 5594,COMM,Topics Strategic Communication,3,3.88,10.0,0.0,2,0
COMM 5614,COMM,Rhetorical Theory & Criticism,3,3.81,7.0,0.0,1,0
COMM 5714,COMM,Corp Comm for Business Mgrs,2,3.92,14.5,0.0,2,0
COMM 5814,COMM,Communication Studies Seminar,3,3.78,6.0,0.0,1,0
CONS 2304,CONS,Consumer and Family Finances,3,3.29,154.0,0.94,17,2
CONS 3404,CONS,Consumer Education Strategies,3,3.51,12.45,0.0,11,1
CONS 3504,CONS,Resource Mgt Indiv/Families,3,3.33,26.5,0.0,6,1
CONS 4304,CONS,Adv Consumer Family Finances,3,3.44,15.25,0.5,4,0
CONS 4314,CONS,Debtor-Creditor Relationships,3,3.48,23.17,0.17,6,1
CONS 4324,CONS,Financial Counseling,3,3.51,24.4,0.0,5,0
CONS 4404,CONS,Consumer Protection,3,3.33,22.5,0.33,6,1
CONS 4414,CONS,Professional in Consum Affairs,3,3.61,16.4,0.2,5,0
CONS 4964,CONS,Field Work/Practicum,1,3.68,5.33,0.0,3,0
CONS 4974,CONS,Independent Study,3,3.94,5.0,0.0,1,0
COS 1004,COS,Explore Science Seminar,2,3.46,50.67,0.67,3,1
COS 1015,COS,Successful Starts in Science,1,3.71,85.64,0.0,11,2
COS 1016,COS,Successful Starts in Science,1,3.72,72.4,0.4,10,0
COS 1984,COS,Special Study,1,3.73,33.5,0.0,2,0
COS 2015,COS,Leadership in Science,1,3.85,33.17,0.0,6,1
COS 2016,COS,Leadership in Science,1,3.87,32.2,0.0,5,0
COS 2164,COS,Introduction to Scieneering,1,3.57,7.2,0.0,5,1
COS 2984,COS,Special Study,1,3.97,29.83,0.0,6,0
COS 3015,COS,App Science Leadership,1,3.9,13.83,0.17,6,2
COS 3016,COS,App Science Leadership,1,3.9,20.5,0.5,2,0
COS 4015,COS,Supervision in Science: Orion,1,3.96,7.0,0.0,1,2
COS 4974,COS,Independent Study,1,3.9,12.33,0.0,3,0
COS 4984,COS,SS: Mentoring & Prof Develp,3,3.89,45.0,0.0,1,0
CRIM 2504,CRIM,Crime & Punishment Amer Hist,3,3.49,40.0,2.0,1,1
CRIM 2984,CRIM,SS: Death Penalty,3,3.61,16.0,0.0,1,0
CRIM 3124,CRIM,Murder in American History,3,3.18,23.0,0.67,3,3
CRIM 3414,CRIM,Criminology,3,3.41,35.65,0.82,34,2
CRIM 3434,CRIM,Systems of Justice,3,3.55,41.68,0.32,22,2
CRIM 3474,CRIM,Women and Crime,3,3.75,43.0,0.2,10,1
CRIM 4424,CRIM,Juvenile Delinquency,3,3.72,43.7,0.5,10,1
CRIM 4454,CRIM,Special Study,3,3.49,24.59,0.37,27,2
CRIM 4474,CRIM,Cyber Criminology,3,3.47,39.17,0.33,6,0
CRIM 4484,CRIM,Hate Crimes,3,3.66,36.0,1.0,1,0
CRIM 4504,CRIM,Family and Crime,3,3.63,28.0,0.0,1,1
CRIM 4754,CRIM,Internship,3,3.98,7.56,0.11,9,0
CS 1014,CS,Intro Computational Thinking,3,3.21,51.15,2.0,20,2
CS 1044,CS,Intro Prog in C,3,3.22,68.82,2.09,11,0
CS 1054,CS,Intro to Programming in Java,3,2.9,99.36,8.36,11,1
CS 1064,CS,Intro to Programming in Python,3,3.54,273.0,4.5,24,4
CS 1114,CS,Intro to Software Design,3,2.6,138.27,26.4,30,16
CS 2064,CS,Intermediate Prog in Python,3,3.21,69.0,2.6,5,1
CS 2104,CS,Intro to Problem Solving in CS,3,3.48,63.6,0.75,40,4
CS 2114,CS,Softw Des & Data Structures,3,3.13,150.76,6.7,33,18
CS 2144,CS,Competitive Problem Solving I,3,3.84,9.33,1.67,3,1
CS 2164,CS,Foundations Security Environ,3,3.66,19.5,0.5,16,2
CS 2304,CS,Special Study,1,3.6,21.27,2.0,30,1
CS 2505,CS,Intro Computer Organization,3,2.94,114.34,9.9,29,3
CS 2506,CS,Intro to Computer Organization,3,2.77,111.64,10.0,22,2
CS 2974,CS,Independent Study,3,4.0,8.75,0.0,4,0
CS 2984,CS,Special Study,3,3.68,52.8,1.0,5,0
CS 3114,CS,Data Structures and Algorithms,3,3.13,94.22,7.38,32,3
CS 3214,CS,Computer Systems,3,2.9,85.52,4.26,27,2
CS 3274,CS,Software Reverse Engineering,3,2.95,24.0,5.67,3,0
CS 3304,CS,Comparative Languages,3,3.17,94.86,3.86,22,3
CS 3314,CS,Prog Lang Theory & Practice,3,3.16,22.0,0.5,2,1
CS 3414,CS,Numerical Methods,3,3.07,10.6,0.9,10,1
CS 3604,CS,Professionalism in Computing,3,3.76,74.61,0.45,31,3
CS 3634,CS,Comp Sci Foundations for CMDA,3,2.79,5.67,0.33,3,2
CS 3654,CS,Intro Data Analytics & Visual,3,3.44,22.0,0.62,26,3
CS 3704,CS,Intermed Software Des,3,3.73,77.43,0.71,14,2
CS 3714,CS,Mobile Software Development,3,3.28,29.17,2.03,30,4
CS 3724,CS,Human-Computr Intrctn,3,3.42,51.91,0.73,22,4
CS 3744,CS,Special Study,3,3.4,67.64,4.82,11,1
CS 3754,CS,Cloud Software Development,3,3.34,38.53,4.13,15,1
CS 3824,CS,Intro Comp Bio Bioinformatics,3,3.35,23.0,0.67,6,1
CS 3984,CS,SS: Emerging Tech Project Exp,3,4.0,5.0,0.0,1,1
CS 4104,CS,Data and Algorithm Analysis,3,3.03,58.39,2.65,23,3
CS 4114,CS,Formal Languages,3,3.24,56.5,0.4,10,0
CS 4124,CS,Theory of Computation,3,2.36,18.0,2.5,6,1
CS 4134,CS,Quantum Comp & Info Proc,3,3.12,35.0,3.0,2,1
CS 4144,CS,Competitive Problem Solving II,3,3.84,5.5,0.0,2,1
CS 4164,CS,Future of Security,3,3.76,8.2,0.0,5,1
CS 4204,CS,Computer Graphics,3,3.54,11.0,0.67,3,1
CS 4224,CS,Linux Kernel Programming,3,3.21,16.67,0.0,3,0
CS 4234,CS,Parallel Computation,3,3.5,12.17,0.67,6,1
CS 4254,CS,Network Arch Prog,3,3.21,30.0,0.5,6,1
CS 4264,CS,Principles Computer Security,3,3.58,65.09,0.64,11,2
CS 4274,CS,Secure Computing Capstone,3,3.6,14.67,0.0,3,1
CS 4284,CS,Systems & Networking Capstone,3,3.82,25.0,0.11,9,0
CS 4304,CS,Compiler Design,3,3.52,9.0,2.0,1,0
CS 4414,CS,Issues in Scientific Computing,3,3.9,5.0,0.0,2,1
CS 4504,CS,Computer Organization,3,2.82,10.0,0.67,3,0
CS 4604,CS,Int Data Base Mgt Sys,3,3.53,56.22,0.67,9,1
CS 4624,CS,Multimedia/Hypertext,3,3.48,57.44,0.33,9,1
CS 4634,CS,Design Of Information,3,3.37,21.0,0.0,3,0
CS 4644,CS,Creative Computing Studio,3,3.71,27.14,0.14,7,0
CS 4654,CS,Intermed Data Analytics & ML,3,3.53,6.0,0.0,4,2
CS 4664,CS,Data-Centric Computng Capstone,3,3.78,16.75,0.25,4,1
CS 4704,CS,Software Engineering Capstone,3,3.8,29.84,0.08,25,2
CS 4774,CS,HCI Design Experience,3,4.0,5.5,0.0,2,1
CS 4784,CS,Human-Computer Interact Capstn,3,3.81,18.82,0.0,11,1
CS 4804,CS,Introduction to AI,3,3.37,68.0,0.8,5,1
CS 4824,CS,Machine Learning,3,2.99,28.28,3.22,18,2
CS 4884,CS,Comp Bio & Bioinfo Capstone,3,3.57,19.0,0.33,3,0
CS 4974,CS,Independent Study,3,3.94,5.83,0.0,6,0
CS 4984,CS,Special Study,1,3.83,18.71,0.24,17,0
CS 4994,CS,Undergraduate Research,3,4.0,5.8,0.0,5,0
CS 5014,CS,Research Meth in CS,3,3.89,32.2,0.0,5,0
CS 5020,CS,Software Des & Data Structures,3,3.18,11.0,0.0,1,1
CS 5024,CS,Ethics & Professionalism in CS,3,3.86,40.28,0.0,25,4
CS 5040,CS,Intermed Data Struct/Algorithm,3,3.57,25.92,0.08,12,2
CS 5044,CS,Object-Oriented Pgmming Java,3,3.53,41.67,0.0,12,1
CS 5045,CS,Special Study,3,3.88,28.83,0.0,6,1
CS 5046,CS,Special Study,3,3.78,8.0,0.0,3,0
CS 5104,CS,Comp and Formal Lang,3,3.41,7.33,1.0,3,0
CS 5114,CS,Theory of Algorithms,3,3.58,25.18,0.18,11,1
CS 5124,CS,Algorithms in Bioinformatics,3,4.0,10.5,0.0,2,0
CS 5204,CS,Operating Systems,3,3.92,22.17,0.0,6,1
CS 5214,CS,Mod & Eval Comp Sys,3,3.87,8.8,0.0,5,0
CS 5234,CS,Advanced Parallel Computation,3,3.68,11.75,0.0,4,0
CS 5244,CS,Web Application Development,3,3.72,52.55,0.09,11,2
CS 5254,CS,Mobile Application Development,3,3.77,63.89,0.0,9,1
CS 5264,CS,Adv Linux Kernel Programming,3,3.53,7.0,0.25,4,0
CS 5304,CS,Trans Design and Con,3,3.56,9.0,0.0,1,0
CS 5314,CS,Programming Languages,3,3.87,12.0,0.0,1,1
CS 5485,CS,Numer Analy and Softw,3,3.95,5.67,0.0,3,1
CS 5486,CS,Numer Analy and Softw,3,3.84,7.0,0.0,3,0
CS 5504,CS,Computer Architecture,3,3.17,5.0,0.0,2,2
CS 5510,CS,Multiprocessor Programming,3,3.49,7.8,0.0,5,2
CS 5525,CS,Data Analytics,3,3.66,35.38,0.05,21,0
CS 5526,CS,Data Analytics,3,3.65,12.14,0.0,7,0
CS 5544,CS,Compiler Optimizations,3,3.8,6.5,0.0,2,0
CS 5560,CS,Fundamentals of Info Security,3,3.68,13.59,0.0,17,1
CS 5565,CS,Network Arch and Protocols,3,3.67,13.0,0.12,8,2
CS 5566,CS,Network Arch and Protocols,3,3.92,8.5,0.0,2,0
CS 5584,CS,Network Security,3,3.55,13.4,0.0,5,1
CS 5590,CS,System and Software Security,3,3.82,15.5,0.0,6,0
CS 5594,CS,Blockchain Technologies,3,3.82,22.71,0.14,7,0
CS 5604,CS,Info Storage and Ret,3,3.81,26.71,0.0,7,0
CS 5614,CS,Database Management Systems,3,3.73,26.5,0.12,8,1
CS 5624,CS,Natural Language Processing,3,4.0,51.0,0.0,1,1
CS 5644,CS,Machine Learning with Big Data,3,3.73,52.78,0.0,9,2
CS 5664,CS,Social Media Analytics,3,3.6,44.86,0.0,7,0
CS 5704,CS,Software Engineering,3,3.68,37.23,0.04,26,3
CS 5714,CS,Usability Engineering,3,3.93,18.29,0.0,7,1
CS 5724,CS,Models of HCI,3,3.91,27.0,0.0,6,1
CS 5734,CS,Soc Comp & Comp Support Coop,3,3.84,15.5,0.0,4,1
CS 5744,CS,Software Design and Quality,3,3.9,41.86,0.0,7,2
CS 5754,CS,Virtual Environments,3,3.65,25.0,0.0,5,0
CS 5764,CS,Information Visualization,3,3.82,34.36,0.09,11,1
CS 5774,CS,User Interface Software,3,3.75,23.89,0.11,9,1
CS 5784,CS,Software Project Management,3,3.99,36.0,0.0,1,1
CS 5804,CS,Intro Artificial Intelligence,3,3.7,33.0,0.0,6,1
CS 5805,CS,Machine Learning,3,3.37,91.0,0.0,2,2
CS 5806,CS,Machine Learning,3,3.58,22.0,0.0,1,0
CS 5814,CS,Introduction to Deep Learning,3,3.71,44.0,0.0,4,1
CS 5824,CS,Advanced Machine Learning,3,3.85,38.27,0.07,15,0
CS 5834,CS,Intro to Urban Computing,3,3.64,21.85,0.0,13,1
CS 5844,CS,Human-Robot Interaction,3,3.22,6.0,0.0,1,0
CS 5854,CS,Computational Systems Biology,3,3.59,8.67,0.0,3,0
CS 5864,CS,Learning-based Computer Vision,3,3.63,25.0,0.0,1,1
CS 5914,CS,Special Study,3,3.74,22.6,0.2,10,3
CS 5934,CS,Capstone Project,3,3.93,32.69,0.0,13,2
CS 5984,CS,Special Study,1,3.73,18.08,0.0,13,0
CS 6104,CS,Special Study,3,3.85,13.0,0.0,4,1
CS 6204,CS,Special Study,3,3.89,12.18,0.0,11,2
CS 6304,CS,Adv Tops Lang & Trans,3,3.82,5.0,0.0,1,0
CS 6404,CS,Adv Topics Math S/W,3,3.96,9.0,0.0,2,0
CS 6504,CS,TS: Memory System Architecture,3,4.0,6.0,0.0,1,0
CS 6524,CS,Deep Learning,3,3.77,15.33,0.0,6,0
CS 6604,CS,Special Study,3,3.84,15.9,0.0,10,0
CS 6704,CS,Special Study,3,3.89,12.43,0.0,7,1
CS 6724,CS,Special Study,3,3.89,12.92,0.0,12,2
CS 6804,CS,Special Study,3,3.85,15.8,0.0,10,2
CS 6814,CS,Science-Guided Mach Learning,3,3.96,23.0,0.0,1,1
CS 6824,CS,Special Study,3,3.9,12.33,0.0,3,0
CSES 2224,CSES,Foundations of Precision Ag,3,3.83,20.0,0.0,1,1
CSES 2244,CSES,Ag Global Food Sec and Health,3,3.44,31.67,1.33,6,1
CSES 2434,CSES,Crop Evaluation,2,3.44,10.0,0.0,3,0
CSES 2444,CSES,Agronomic Crops,3,2.81,40.0,0.5,6,1
CSES 2564,CSES,Turfgrass Management,3,2.9,13.83,0.5,6,1
CSES 3114,CSES,Soils,3,3.13,76.83,1.0,6,1
CSES 3124,CSES,Soils Laboratory,1,3.69,10.72,0.08,36,6
CSES 3134,CSES,Soils in the Landscape,3,3.3,13.7,0.0,20,0
CSES 3144,CSES,Soil Description and Interp,3,3.99,9.33,0.0,3,1
CSES 3304,CSES,Geomorphology,3,3.01,5.8,0.4,5,0
CSES 3444,CSES,World Crops & Systems,3,3.39,14.88,0.0,8,0
CSES 3564,CSES,Golf and Sports Turf Mgt,3,3.62,5.67,0.0,6,1
CSES 3614,CSES,Soil Phys Hydro Properties,3,3.39,10.33,1.0,3,0
CSES 3634,CSES,Physics of Pollution,3,3.15,19.2,0.0,5,0
CSES 3644,CSES,Plant for Envir Rest,3,3.38,13.4,0.0,5,0
CSES 3954,CSES,Study Abroad,3,2.96,8.0,0.0,1,0
CSES 4064,CSES,Soil Microbiology,3,3.31,8.33,0.0,3,1
CSES 4134,CSES,Soil Genesis & Class,3,3.46,16.5,0.0,4,0
CSES 4144,CSES,Plant Breeding and Genetics,3,3.42,19.2,0.0,5,0
CSES 4164,CSES,Environmental Microbiology,3,3.16,6.0,0.0,2,0
CSES 4174,CSES,Soil Evaluation and Sampling,3,3.8,9.0,0.33,3,0
CSES 4214,CSES,Soil Fertility and Management,3,2.79,29.17,0.0,6,1
CSES 4314,CSES,Water Quality,3,3.38,20.25,0.5,4,0
CSES 4334,CSES,Agroforestry,3,3.62,11.0,0.5,2,1
CSES 4344,CSES,Crop Physiology and Ecology,3,3.3,21.0,0.2,5,0
CSES 4354,CSES,Advanced Agronomic Crops,3,3.22,19.5,0.0,2,0
CSES 4444,CSES,Managed Ecosystems Serv & Sust,3,3.33,19.0,0.0,1,0
CSES 4544,CSES,Forage Crop Ecology,3,3.07,28.4,0.2,5,0
CSES 4734,CSES,Environmental Soil Chemistry,3,3.3,9.75,0.25,4,0
CSES 4764,CSES,Bioremediation,3,3.48,19.75,0.0,4,0
CSES 4774,CSES,Reclamation of Disturbed Lands,3,3.45,30.0,0.0,2,0
CSES 4854,CSES,Special Study,3,3.69,24.33,0.17,6,1
CSES 4864,CSES,Capstone: Crop & Soil Sciences,3,3.6,5.0,0.0,2,0
CSES 4964,CSES,Field Study,2,4.0,6.0,0.0,3,0
CSES 4984,CSES,Special Study,3,3.81,7.0,0.0,3,0
CSES 5004,CSES,Graduate Seminar,1,3.85,6.0,0.0,2,0
CSES 5044,CSES,Modeling Managed Ecosystems,3,3.88,5.0,0.0,1,0
CSES 5064,CSES,Advanced Soil Microbiology,3,3.82,5.5,0.0,2,0
CSES 5114,CSES,Soils for Professionals,3,3.68,10.0,0.0,4,0
CSES 5124,CSES,Topics in Soil Genesis,1,4.0,6.0,0.0,1,1
CSES 5224,CSES,Adv Concepts in Precision Ag,3,3.78,6.0,0.0,2,1
CSES 5314,CSES,Water Quality for Professional,3,3.53,11.5,0.0,2,0
CSES 5344,CSES,Advanced Crop Physiology,3,4.0,7.0,0.0,1,0
CSES 5444,CSES,Applied Agronomic Topics,3,3.99,10.75,0.0,4,0
CSES 5524,CSES,Adv Drone Appl Ag Systems,3,3.82,9.5,0.0,2,1
CSES 5544,CSES,Grasslands Science,3,3.82,5.0,0.0,1,0
CSES 5634,CSES,Soil Chemistry,3,3.78,7.0,0.0,2,0
CSES 5874,CSES,Reclamation of Disturbed Lands,3,3.94,5.0,0.0,1,1
CSES 5984,CSES,SS: Vadose Zone Processes,3,3.68,5.0,0.0,1,1
DANC 2004,DANC,Anatomy for Performers,3,3.64,24.0,0.0,1,1
DANC 2014,DANC,Introduction to Dance History,3,3.78,60.0,0.4,5,1
DANC 2024,DANC,Intro to Dance Techniques,3,3.75,22.58,0.17,12,2
DANC 2104,DANC,"Moving Body, Moving Mind",3,3.81,11.67,0.0,6,1
DANC 3024,DANC,Int/Adv Dance Techniques,3,3.93,13.0,0.5,2,0
DASC 1464,DASC,Dairy Cattle Handling,1,3.95,12.47,0.0,17,4
DASC 1574,DASC,DASC First Year Experience,1,3.88,13.0,0.0,10,2
DASC 2204,DASC,Entrepreneurship in Animal Ag,3,3.45,24.0,0.0,6,1
DASC 2474,DASC,Dairy Science and Industry,3,3.09,30.4,1.0,5,0
DASC 2484,DASC,Dairy Cattle Evaluation,2,3.81,18.6,0.0,5,0
DASC 2664,DASC,Prof Discourse and Career Dev,1,3.64,22.67,0.17,6,1
DASC 3134,DASC,Animal Ag and the Environment,3,3.8,19.5,0.33,6,0
DASC 3274,DASC,Applied Dairy Cattle Nutrition,3,3.34,8.67,0.0,6,1
DASC 3474,DASC,Dairy Information Systems,3,3.16,22.5,0.0,4,1
DASC 3984,DASC,Special Study,3,3.3,16.5,0.0,2,0
DASC 4174,DASC,Applied Dairy Cattle Genetics,3,3.74,10.2,0.2,5,0
DASC 4274,DASC,Dairy Ration Formulation,1,3.91,11.0,0.0,1,0
DASC 4304,DASC,Bovine Reproduction Practices,2,3.95,9.0,0.0,5,1
DASC 4374,DASC,Physiology of Lactation,3,3.09,27.2,0.4,5,0
DASC 4384,DASC,Mammary Immunology,3,2.52,6.0,1.0,1,1
DASC 4474,DASC,Advanced Dairy Management Eval,2,3.99,7.0,0.0,3,0
DASC 4475,DASC,Dairy Enterprise Management,3,3.28,13.0,0.4,5,0
DASC 4476,DASC,Dairy Enterprise Management,3,3.7,6.25,0.0,4,0
DASC 4664,DASC,Translating Dairy Science,1,3.72,8.42,0.0,12,1
DASC 4964,DASC,Special Study,1,4.0,7.65,0.0,17,0
DASC 4974,DASC,IS: UTA for ALS 3104,2,4.0,5.0,0.0,1,0
DASC 4984,DASC,Special Study,1,3.9,6.0,0.0,2,0
DASC 5004,DASC,Special Study,1,3.49,6.0,0.0,5,0
DASC 5984,DASC,Special Study,2,3.62,8.5,0.0,2,0
DASC 6274,DASC,Crit Thnkng Bov Phys Metab,3,3.94,5.0,0.0,1,0
ECE 1004,ECE,Introduction to ECE Concepts,3,2.81,64.81,6.28,32,3
ECE 1574,ECE,Engr Problem Solving with C++,3,3.15,48.83,9.17,6,0
ECE 2004,ECE,Electric Circuit Analysis,3,2.57,80.0,8.4,5,0
ECE 2014,ECE,Engr Professionalism ECE,2,3.5,116.25,0.0,4,0
ECE 2024,ECE,Circuits and Devices,3,2.69,62.92,3.52,25,4
ECE 2054,ECE,Applied Electrical Theory,3,2.83,92.7,4.4,20,1
ECE 2074,ECE,Electric Circuit Analysis Lab,1,2.42,69.33,2.33,6,0
ECE 2164,ECE,Exploration of Space,3,3.07,15.8,1.6,5,0
ECE 2204,ECE,Electronics,3,2.57,76.86,4.14,7,0
ECE 2214,ECE,Physical Electronics,3,3.16,57.32,2.84,19,2
ECE 2274,ECE,Elctrnc Netwks Lab I,1,3.67,12.98,0.0,42,0
ECE 2500,ECE,Computer Org & Architecture,3,3.36,76.43,0.71,7,0
ECE 2504,ECE,Intro Computer Engr,3,2.43,63.0,7.71,7,0
ECE 2514,ECE,Computational Engineering,3,3.23,67.62,1.58,24,3
